,match,team,time,player,desc
31257,11650,h,74',Thaciano,Gol
31258,11650,a,88',Luiz Otávio,Gol
31259,11650,h,90+5',Rodolfo,Gol
31260,11650,a,90+7',Fernando Henrique,Cartão vermelho
31261,11651,h,1',Neto Baiano,Gol
31262,11651,h,32',Neto Baiano,Gol
31263,11651,a,37',William,Gol
31264,11651,a,81',Rafael Ratão,Gol
31265,11652,a,16',Eduardo Sasha,Gol
31266,11652,a,29',Andrés D'Alessandro,Gol de pênalti
31267,11652,a,50',William Pottker,Gol
31268,11653,h,6',Willian Rocha,Gol
31269,11653,h,8',Ewerton Páscoa,Gol
31270,11655,a,29',Carlos Eduardo,Gol
31271,11655,h,37',Marcinho,Gol
31272,11655,h,58',Rafinha,Gol
31273,11657,h,13',Lima,Gol
31274,11657,a,56',Giovanni Piccolomo,Pênalti perdido
31275,11658,h,58',Alemão,Gol
31276,11658,h,77',Gabriel Dias,Segundo cartão amarelo
31277,11658,a,81',Diego Felipe,Segundo cartão amarelo
31278,11658,h,90+4',Vitor Feijão,Gol
31279,11659,h,10',Leandro Damião,Gol
31280,11659,a,34',Bérgson,Gol
31281,11659,h,45',Leandro Damião,Gol
31282,11659,h,68',William Klaus,Gol
31283,11659,a,85',Welinton Junior,Gol
31284,11660,h,45',Alan Mineiro,Gol de pênalti
31285,11660,h,54',Alípio,Gol
31286,11661,h,5',Raphael Luz,Gol de pênalti
31287,11661,h,12',Lídio,Gol
31288,11661,h,24',Raphael Luz,Gol
31289,11661,a,38',Thaciano,Gol
31290,11661,a,73',Ruan,Segundo cartão amarelo
31291,11661,h,86',Mazinho,Gol de pênalti
31292,11662,h,32',Grafite,Gol
31293,11662,a,59',Tony,Gol
31294,11662,a,88',Chico Kim,Gol
31295,11663,h,32',Henan,Gol
31296,11663,a,67',Bruno Mendes,Gol
31297,11663,h,72',Marquinhos,Gol
31298,11664,h,90+3',Guly,Gol
31299,11666,a,17',Alemão,Gol
31300,11667,h,86',Vinícius,Gol
31301,11668,a,26',Marquinhos,Gol
31302,11668,h,35',Caíque Oliveira,Segundo cartão amarelo
31303,11668,a,39',Zé Antônio,Segundo cartão amarelo
31304,11668,h,68',Marquinhos,Gol-contra
31305,11669,a,35',Luan,Gol
31306,11669,h,80',Peri,Segundo cartão amarelo
31307,11670,h,59',Edson Borges,Gol
31308,11670,a,65',Marcos Aurélio,Gol
31309,11670,h,82',Silvinho,Gol
31310,11671,h,29',Micael,Gol
31311,11671,a,31',Felipe Gutiérrez,Gol
31312,11671,h,81',Yago César,Gol
31313,11672,h,26',Carlos Henrique,Gol
31314,11672,h,37',Artur,Gol
31315,11672,a,40',Élton,Gol
31316,11672,a,78',Élton,Gol
31317,11672,h,86',Alisson Safira,Gol
31318,11673,h,77',Léo Fortunato,Segundo cartão amarelo
31319,11674,a,27',Raphael Luz,Gol
31320,11675,h,41',Rodolfo,Gol
31321,11675,a,48',Fumagalli,Gol de pênalti
31322,11675,a,67',Ruan,Gol-contra
31323,11675,h,89',Rodolfo,Gol
31324,11676,a,11',Lucas Abreu,Gol
31325,11676,h,64',Lucão,Gol
31326,11676,a,82',Lucas Abreu,Gol
31327,11677,h,2',João Paulo,Gol
31328,11677,h,84',Bruno Paulo,Gol
31329,11677,h,87',Bruno Paulo,Gol
31330,11678,a,0',Edno,
31331,11678,h,43',Élton,
31332,11679,h,11',Rodrigo Andrade,
31333,11679,h,51',Marcão,
31334,11680,h,15',Alan Mineiro,
31335,11680,a,55',Rafael Ratão,
31336,11680,h,73',Geovane,
31337,11681,h,3',William Pottker,
31338,11681,h,53',Leandro Damião,
31339,11681,h,82',Nicolás López,
31340,11682,a,43',Henrique,Segundo cartão amarelo
31341,11682,h,71',Robert,
31342,11683,h,27',Rafinha,
31343,11683,h,90+2',Rafinha,
31344,11683,a,90+3',Gabriel,Segundo cartão amarelo
31345,11684,a,15',Artur,
31346,11684,h,24',Vitor Feijão,
31347,11684,h,90+1',Renatinho,
31348,11685,h,21',Renan Oliveira,
31349,11686,a,6',João Pedro,
31350,11686,a,13',Renatinho,Gol de pênalti
31351,11686,a,39',Iago Maidana,
31352,11686,a,50',Cristovam,
31353,11688,a,63',Wellington Cézar,
31354,11688,h,74',Rômulo,
31355,11690,h,59',Tiago Luis,
31356,11690,h,78',Carlinhos,
31357,11690,a,82',Rodrigo Andrade,
31358,11691,a,50',Leandro Damião,Gol
31359,11692,h,28',Élvis,Gol
31360,11692,a,33',Neto Baiano,Gol-contra
31361,11692,a,52',Silvinho,
31362,11692,a,82',Silvinho,Pênalti perdido
31363,11693,h,43',Henan,Gol de pênalti
31364,11693,h,58',Tyroane Sandows,
31365,11694,a,40',Misael,
31366,11694,h,65',Leandro Carvalho,
31367,11694,h,76',Ricardinho,
31368,11695,h,30',Diego Giaretta,
31369,11695,a,59',Dudu,
31370,11696,a,63',Sérgio Mota,
31371,11698,h,46',Alemão,
31372,11698,h,55',Iago Maidana,
31373,11698,h,68',Robson,Gol
31374,11699,h,50',Casagrande,
31375,11699,h,78',Diones,
31376,11700,h,19',Alemão,
31377,11700,h,38',Alípio,Gol
31378,11700,h,90+5',Alan Mineiro,Gol de pênalti
31379,11701,a,32',Betinho,Gol-contra
31380,11701,h,43',Raphael Luz,
31381,11701,h,56',Mazinho,Gol de pênalti
31382,11701,h,75',Lídio,
31383,11701,h,85',Robert,
31384,11702,a,6',Bruno Nazário,
31385,11702,h,29',Bérgson,Gol de pênalti
31386,11702,a,49',Gustavo Salomão Miguel,Segundo cartão amarelo
31387,11702,h,82',Diego Ivo,
31388,11703,a,45+1',Leílson,Gol
31389,11703,h,66',Adriano Pardal,
31390,11704,h,27',Edenilson,
31391,11704,a,39',Luan,
31392,11704,h,85',Nicolás López,Gol
31393,11705,h,27',Henan,Gol de pênalti
31394,11706,a,83',Nathan Cachorrão,
31395,11707,h,6',Germano,
31396,11707,h,57',Jumar,Segundo cartão amarelo
31397,11707,h,61',Ayrton Lucas,
31398,11707,h,63',Flávio Boaventura,Gol-contra
31399,11707,a,69',Adalberto,
31400,11707,h,90+5',Marcinho,
31401,11708,h,83',João Paulo,
31402,11709,h,20',Rafael Oliveira,Gol de pênalti
31403,11709,a,80',Fellipe Mateus,Pênalti perdido
31404,11709,h,89',Dico,
31405,11710,h,9',Andrés D'Alessandro,Gol de pênalti
31406,11710,h,70',Andrés D'Alessandro,
31407,11711,a,20',Éder Sciola,
31408,11711,h,87',Fernando Medeiros,
31409,11712,a,40',Lima,
31410,11714,h,48',Edno,Gol de pênalti
31411,11714,a,73',Mazinho,Gol de pênalti
31412,11714,a,82',Mazinho,Gol
31413,11715,h,29',Élton,
31414,11715,h,90+1',Magno Alves,
31415,11716,h,41',Iago Maidana,
31416,11717,h,84',Lincom,
31417,11718,h,37',Douglas Assis,
31418,11718,h,56',Thaciano,Pênalti perdido
31419,11718,a,86',Bérgson,Gol de pênalti
31420,11718,a,90+4',Diego Ivo,
31421,11719,h,25',Danilo Pires,
31422,11720,h,42',Carlos Eduardo,
31423,11720,h,77',Tiago Luis,
31424,11721,a,11',Negueba,
31425,11721,h,45',Alex Maranhão,
31426,11721,h,49',Lucão,
31427,11722,h,15',Mazinho,
31428,11722,h,55',Mazinho,Gol de pênalti
31429,11722,h,81',Mazinho,
31430,11723,h,34',Paulinho,
31431,11723,h,63',Rafael Ratão,
31432,11723,h,65',Alfredo,
31433,11723,h,81',Douglas Baggio,Cartão vermelho
31434,11724,a,77',Matheusinho,
31435,11725,h,45+5',Leandro Damião,
31436,11725,h,51',Eduardo Sasha,Cartão vermelho
31437,11727,a,5',Alex Maranhão,
31438,11727,h,17',Iago Maidana,
31439,11727,a,45+3',Luiz,Segundo cartão amarelo
31440,11727,h,59',João Pedro,Gol
31441,11728,a,31',Germano,
31442,11728,a,78',Alisson Safira,
31443,11728,h,79',Micael,Cartão vermelho
31444,11729,h,87',Dalberto,
31445,11730,h,28',Zé Love,
31446,11730,h,38',Renan Mota,
31447,11730,a,80',Anderson Salles,
31448,11731,h,7',Luan,
31449,11731,h,29',Ernandes,
31450,11731,a,31',William,
31451,11733,a,77',Richardson,
31452,11734,h,11',Rafinha,
31453,11734,h,76',Bruno Mota,
31454,11735,h,28',Carlos Henrique,
31455,11736,h,6',Richarlyson,
31456,11736,a,42',Vitor Junior,
31457,11736,h,43',Bruno Mendes,Segundo cartão amarelo
31458,11738,h,5',Leandro Carvalho,
31459,11739,a,31',Mazinho,Gol de pênalti
31460,11739,a,51',William Cordeiro,Segundo cartão amarelo
31461,11739,h,56',Grafite,Gol de pênalti
31462,11739,a,62',Mazinho,
31463,11739,h,80',João Paulo,
31464,11740,a,14',Alípio,
31465,11742,a,28',Sueliton,
31466,11742,h,45+3',João Paulo,
31467,11742,a,82',Bruno Mota,
31468,11742,h,85',Neto Baiano,
31469,11743,a,11',Bérgson,
31470,11743,h,45+3',Marcos Aurélio,
31471,11744,h,15',Júnior Viçosa,Pênalti perdido
31472,11744,h,81',Aylon,
31473,11745,h,34',Caíque Lemes,
31474,11745,h,89',Caíque Lemes,
31475,11746,a,23',Rodrigues,
31476,11746,h,48',William,Gol de pênalti
31477,11746,a,83',Lucas Coelho,
31478,11747,h,12',Adalberto,
31479,11747,a,45',Paulinho,
31480,11748,a,4',Dudu Vieira,
31481,11748,h,5',Lima,
31482,11748,a,81',Dudu Vieira,
31483,11748,h,90+4',Pio,Gol
31484,11749,a,6',Maicon Silva,Gol-contra
31485,11749,a,15',Victor Cuesta,
31486,11749,h,32',Edson Borges,
31487,11749,h,59',Silvinho,Gol de pênalti
31488,11749,a,83',Carlos Júnior,
31489,11750,a,30',João Ananias,
31490,11750,h,74',Marlon,Gol de pênalti
31491,11751,a,69',Betinho,Segundo cartão amarelo
31492,11752,h,3',Negueba,Gol
31493,11752,h,14',Carlos Henrique,Gol
31494,11752,h,62',Germano,Pênalti perdido
31495,11753,a,28',João Pedro,Gol de pênalti
31496,11753,h,68',Bill,Gol de pênalti
31497,11754,a,10',Alex Alves,
31498,11754,a,20',Aylon,
31499,11754,h,23',Moacir,
31500,11754,a,62',Victor Bolt,Segundo cartão amarelo
31501,11756,h,75',Felipe Alves,Gol
31502,11757,h,45+1',João Paulo,Gol de pênalti
31503,11757,h,49',Jorge Henrique,
31504,11757,h,71',Naylhor,
31505,11757,a,74',Adalberto,
31506,11758,h,53',Robert,
31507,11759,h,24',Fábio Matos,
31508,11760,a,48',Bill,Gol
31509,11760,a,53',Bill,Gol de pênalti
31510,11760,h,84',Thaciano,
31511,11760,h,90+5',Thaciano,
31512,11761,h,12',Matheus Matias,
31513,11761,h,47',Fessin,
31514,11761,h,69',Dalberto,
31515,11763,a,61',Élton,
31516,11764,h,6',Aylon,
31517,11764,a,82',Luiz Fernando,
31518,11765,h,73',Carlos Eduardo,
31519,11765,a,81',Lucão,Gol
31520,11766,h,45+2',Vinícius Kiss,
31521,11766,a,67',Gabriel Vasconcelos,
31522,11766,a,87',Gabriel Vasconcelos,
31523,11767,h,63',Ramon Machado,
31524,11769,a,12',Marcos Aurélio,Gol
31525,11770,a,25',Wallyson,
31526,11770,h,38',Bérgson,
31527,11771,a,33',William,Gol
31528,11771,h,45+2',Anderson Salles,Gol
31529,11771,h,49',João Paulo,Gol
31530,11771,a,59',William,
31531,11771,a,90+5',William,Gol de pênalti
31532,11771,h,90+8',Derley,Cartão vermelho
31533,11772,a,14',Bill,
31534,11773,a,15',Carlos Henrique,
31535,11774,h,39',Jorge Henrique,
31536,11774,h,87',André Luis,
31537,11775,h,1',Alfredo,
31538,11775,a,33',Leandro Damião,Gol
31539,11775,h,47',Marcos Aurélio,
31540,11775,a,52',Leandro Damião,
31541,11776,h,24',Giovanni,
31542,11776,h,71',Rafael Lima,
31543,11777,h,34',Geovane,
31544,11777,a,59',Ricardo Bueno,
31545,11778,h,17',João Henrique,
31546,11778,h,63',Lucão,
31547,11779,h,52',Artur,
31548,11779,h,62',Carlos Henrique,
31549,11779,a,87',Fábio Sanches,Cartão vermelho
31550,11780,a,45+1',Guilherme Lazaroni,Segundo cartão amarelo
31551,11780,a,51',André Luis,
31552,11780,h,79',Mazinho,
31553,11781,a,14',Bérgson,
31554,11781,h,15',Perema,Gol-contra
31555,11781,a,65',Caion,
31556,11781,a,90+5',Caion,
31557,11782,h,15',Rafael Pereira,Gol
31558,11782,a,22',Bruno Nazário,Gol de pênalti
31559,11782,a,73',Diego Jussani,Gol
31560,11782,h,80',Magno Alves,
31561,11782,a,81',Bruno Nazário,Segundo cartão amarelo
31562,11782,h,85',Rafael Carioca,Cartão vermelho
31563,11783,h,57',Rafinha,
31564,11783,h,70',Rafinha,
31565,11784,h,20',Zé Carlos,
31566,11784,h,90+5',Tony,Gol de pênalti
31567,11786,h,16',Vitor Feijão,
31568,11786,h,75',Robson,
31569,11787,a,10',João Henrique,
31570,11787,h,53',Felipe Guedes,
31571,11787,h,53',Dalberto,Pênalti perdido
31572,11787,h,64',Dalberto,
31573,11787,h,85',Dalberto,
31574,11788,h,12',Cláudio Winck,
31575,11788,a,49',Ruan,
31576,11789,a,2',Rafael Lima,
31577,11789,h,26',Jorge Henrique,
31578,11789,a,45+4',Giovanni,
31579,11790,h,14',Rodolfo,Gol de pênalti
31580,11790,a,16',Ricardo Bueno,
31581,11790,h,64',Rodolfo,
31582,11790,h,68',Rodolfo,Gol de pênalti
31583,11790,h,80',Wesley Pacheco,
31584,11790,a,83',Grafite,
31585,11791,a,43',Carlos Henrique,
31586,11791,h,50',Aislan,
31587,11791,a,90+2',Germano,Gol de pênalti
31588,11793,a,24',Ednei,
31589,11793,h,45+1',Bérgson,
31590,11793,a,58',Cassiano,
31591,11793,a,77',Cassiano,
31592,11793,h,90',Juninho,
31593,11794,h,29',Luiz Fernando,
31594,11794,a,35',Flávio Boaventura,
31595,11794,h,90+2',Bruno Mendes,
31596,11796,h,4',Artur,
31597,11798,a,5',Luidy,
31598,11798,h,45',Claudinei,
31599,11799,h,5',Rafinha,
31600,11799,h,64',Marlon,
31601,11799,h,71',Cassiano,
31602,11800,h,30',Zé Carlos,
31603,11800,h,45+4',Adalberto,
31604,11800,a,86',Júnior Viçosa,
31605,11801,h,17',Pio,Gol
31606,11801,h,66',Élton,
31607,11801,h,68',Élton,Cartão vermelho
31608,11801,a,68',Perema,Cartão vermelho
31609,11802,h,76',Maurício,Gol-contra
31610,11802,a,89',Caprini,Cartão vermelho
31611,11803,h,71',João Paulo,Segundo cartão amarelo
31612,11804,a,42',Thaciano,
31613,11805,a,68',Erik,Cartão vermelho
31614,11805,a,90+3',Marcos Aurélio,Cartão vermelho
31615,11808,a,59',Leandro Damião,
31616,11808,a,65',Leandro Damião,
31617,11809,a,49',Jenison,
31618,11809,h,81',Bruno Mota,
31619,11809,a,90+4',Alan Mineiro,Gol de pênalti
31620,11810,h,28',Bérgson,
31621,11810,h,30',Fábio Matos,
31622,11810,a,58',Augusto,
31623,11810,h,62',Bérgson,
31624,11810,a,76',Marcílio,
31625,11810,h,87',Bérgson,
31626,11811,h,51',Paulinho,
31627,11811,a,59',Cassiano,Gol de pênalti
31628,11811,h,82',Thaciano,
31629,11811,a,90',Marlon,Cartão vermelho
31630,11811,h,90+3',Igor Silva,Segundo cartão amarelo
31631,11812,a,63',Audálio,Gol-contra
31632,11813,h,45+1',Eltinho,
31633,11813,h,89',Matheus Matias,
31634,11814,h,52',Richardson,Gol-contra
31635,11814,a,61',Lima,
31636,11815,h,41',Anderson Salles,
31637,11815,h,44',William Barbio,
31638,11815,a,51',Mateus Santana,
31639,11815,h,57',Marcílio,
31640,11815,h,59',Halef Pitbull,
31641,11815,h,68',William Barbio,
31642,11815,a,89',Felipe Lima,
31643,11816,a,22',João Henrique,
31644,11816,a,32',João Henrique,
31645,11816,h,47',Lincom,
31646,11816,h,75',Marcinho,
31647,11816,h,90',Juninho,
31648,11816,a,90+5',Andrew,Cartão vermelho
31649,11817,h,32',Xuxa,
31650,11818,h,17',Nicolás López,
31651,11818,h,27',Nicolás López,
31652,11818,a,70',Philipe Maia,Segundo cartão amarelo
31653,11819,h,9',Douglas Baggio,
31654,11819,h,71',Paulinho,
31655,11819,h,81',Douglas Baggio,
31656,11820,h,66',Rafael Lima,
31657,11821,a,42',Germano,Gol de pênalti
31658,11822,a,79',Rodolfo,
31659,11822,h,90+3',Robson,
31660,11823,h,81',Maikon Leite,
31661,11824,h,71',Raphael Luz,
31662,11824,a,90+3',Júnior Viçosa,
31663,11825,h,64',Tinga,Gol
31664,11825,a,74',Pedro Bortoluzo,Gol
31665,11825,h,90+4',Gustavo,Gol
31666,11826,h,31',Bruno Lopes,Gol
31667,11826,h,58',Pedrinho,Gol
31668,11827,a,20',João Paulo Queiroz,Gol
31669,11827,h,42',Tito,Gol
31670,11827,h,51',Tito,Gol
31671,11827,h,84',Tomás Bastos,Gol
31672,11827,a,90+5',Nicolas,Gol
31673,11828,h,18',Zé Antônio,Gol
31674,11828,h,35',Gustavo Ferrareis,Gol
31675,11828,a,77',Guilherme Queiróz,Gol
31676,11829,a,33',Renato Justi,Pênalti perdido
31677,11829,h,56',Dagoberto,Gol
31678,11830,h,10',Éder Sciola,Gol
31679,11830,a,26',Marcelo Cordeiro,Gol de pênalti
31680,11831,h,82',Mateus Anderson,Gol
31681,11832,h,55',Niltinho,Gol
31682,11832,h,59',Michel Douglas,Gol
31683,11832,a,66',David Duarte,Gol
31684,11833,h,44',Thalisson,Gol-contra
31685,11833,h,82',Uilliam,Gol
31686,11834,a,4',Cassiano,Gol
31687,11835,a,58',Bruno Melo,Gol de pênalti
31688,11835,h,72',Alyson,Pênalti perdido
31689,11835,a,80',Edinho,
31690,11836,h,49',Vinícius Kiss,Gol
31691,11836,a,53',Tomás Bastos,Cartão vermelho
31692,11837,h,45',Suéliton,Gol-contra
31693,11837,a,76',Bruno Lopes,Gol
31694,11837,a,90+4',Léo Artur,Segundo cartão amarelo
31695,11838,a,19',Didira,Gol
31696,11838,h,53',Zé Roberto,Gol
31697,11838,h,61',Rodolfo,Gol de pênalti
31698,11839,h,30',Mike,Gol
31699,11840,a,45+1',Elias,Gol
31700,11841,h,45+4',Denner,Gol
31701,11841,a,50',Kaike,Segundo cartão amarelo
31702,11841,h,90',Guilherme Castro,Gol
31703,11842,h,31',Renato,Gol
31704,11842,a,45+4',Michel,Gol
31705,11842,h,83',Getulio,Gol
31706,11842,a,90',Éder Sciola,Gol
31707,11843,a,19',Jorge Henrique,Gol
31708,11843,a,48',Madison,Gol-contra
31709,11844,a,15',Felippe Cardoso,Gol
31710,11844,a,76',Orinho,Cartão vermelho
31711,11845,h,23',João Paulo,Gol
31712,11845,h,45+1',Fernandes,Gol
31713,11845,h,58',João Paulo,Gol
31714,11845,a,63',Bruno Nazário,Gol
31715,11845,a,65',Anselmo Ramon,Gol
31716,11846,h,7',Osvaldo,Gol
31717,11846,h,49',Bruno Melo,Gol
31718,11846,a,51',Neto Baiano,Gol
31719,11846,h,56',Jean Patrick,Gol
31720,11846,a,81',Feijão,Cartão vermelho
31721,11847,h,12',Henan,Gol
31722,11847,a,51',França,Segundo cartão amarelo
31723,11847,h,61',Henan,Gol
31724,11848,h,17',Daniel Costa,Gol de pênalti
31725,11848,h,32',Leandro Souza,Gol
31726,11848,h,41',Michel Douglas,Gol
31727,11848,a,45+1',Bruno Lopes,Gol
31728,11848,h,61',Leandro Amaro,Gol-contra
31729,11848,h,78',Walter,Gol de pênalti
31730,11849,a,18',João Paulo Queiroz,Gol
31731,11849,h,33',Kady Borges,Gol
31732,11849,h,58',Yan Sasse,Gol
31733,11850,h,37',Diego Giaretta,Gol
31734,11850,a,45+2',Bruno Moura,Gol
31735,11850,h,76',Elias,Gol
31736,11850,h,80',Mateus Anderson,Gol
31737,11851,h,21',Renato Augusto,Gol
31738,11851,h,25',Cassiano,Gol de pênalti
31739,11851,a,28',Lourency,Gol
31740,11851,a,90+2',Artur,Segundo cartão amarelo
31741,11852,h,7',Guilherme Queiróz,Gol
31742,11852,a,35',Rômulo Souza,Gol
31743,11852,a,58',Renato,Gol
31744,11852,a,72',Renato,Gol
31745,11852,h,83',Matheus Cavichioli,Cartão vermelho
31746,11853,a,77',Patrick Vieira,Gol
31747,11854,a,13',Rafinha,Gol
31748,11854,h,66',Walterson Silva,Gol
31749,11855,a,76',Rafael Bonfim,Gol
31750,11855,h,78',William Barbio,Gol
31751,11855,a,80',Fellipe Mateus,Gol
31752,11856,a,32',Didira,Gol
31753,11856,h,52',João Paulo Queiroz,Gol de pênalti
31754,11856,a,59',Nino,Gol-contra
31755,11856,h,80',Marlon,Cartão vermelho
31756,11856,a,83',Didira,Gol
31757,11856,h,86',Zé Carlos,Segundo cartão amarelo
31758,11857,h,3',Alisson Safira,Gol
31759,11857,a,44',Gustavo,Gol
31760,11858,h,36',Welinton Junior,Gol de pênalti
31761,11858,h,77',Bruno Collaço,Cartão vermelho
31762,11859,h,3',Maracás,Gol
31763,11859,a,10',Perema,Gol
31764,11860,h,10',Willians Santana,Gol
31765,11860,h,12',Willians Santana,Gol
31766,11860,h,40',Willians Santana,Gol
31767,11860,a,90+2',William Alves,Gol
31768,11861,h,47',Bonilha,Gol
31769,11861,a,71',Guilherme Parede,Gol
31770,11862,a,9',Reis,Gol
31771,11862,h,26',Rafinha,Gol
31772,11862,a,63',Alan Mineiro,Gol
31773,11862,a,71',Alan Mineiro,Gol
31774,11863,h,10',Fagner Alemão,Gol de pênalti
31775,11863,a,13',Zé Roberto,Gol
31776,11864,h,13',Danilo Barcelos,Gol-contra
31777,11864,a,22',Reginaldo,Gol
31778,11864,a,25',André Luis,Gol
31779,11864,a,57',André Luis,Gol
31780,11864,h,73',Rondinelly,Gol de pênalti
31781,11865,a,18',Bruno Paulo,Gol
31782,11865,h,41',João Paulo,Gol
31783,11865,a,68',Neto Baiano,Gol
31784,11865,h,90',Uilliam,Segundo cartão amarelo
31785,11865,h,90+4',Maracás,Gol
31786,11865,a,90+5',Flávio Boaventura,Gol
31787,11866,h,41',Bruno Nazário,Gol
31788,11866,a,90+6',Élvis,Cartão vermelho
31789,11867,h,56',Yan Sasse,Gol
31790,11868,a,43',Thomaz,Gol
31791,11868,a,78',Alan Calbergue,Segundo cartão amarelo
31792,11868,h,82',Yuri Mamute,Gol
31793,11870,h,47',Didira,Gol
31794,11870,a,90+5',Artur Vieira,Cartão vermelho
31795,11871,h,70',Diogo Oliveira,Gol
31796,11871,a,90+1',Guilherme Romão,Cartão vermelho
31797,11871,h,90+1',Marcelinho,Cartão vermelho
31798,11872,a,63',Rodrigão,Gol
31799,11873,h,47',Ligger,Gol
31800,11873,h,64',Gustavo,Gol
31801,11873,h,90',Dodô,Gol
31802,11875,a,10',Rodrigão,Gol
31803,11875,a,26',Capa,Gol
31804,11875,a,30',Renato,Gol
31805,11875,a,60',Rodrigão,Gol
31806,11876,h,81',Marlon,Cartão vermelho
31807,11876,a,87',Neuton,Segundo cartão amarelo
31808,11876,a,89',Fred,Cartão vermelho
31809,11877,a,80',Anselmo Ramon,Gol
31810,11877,h,90+3',Madison,Gol
31811,11878,a,17',Fredson,Gol
31812,11878,a,45+1',Héverton,Gol-contra
31813,11878,h,62',Éder Sciola,Gol
31814,11879,h,8',Gustavo Ferrareis,Gol
31815,11879,a,11',Bruno Melo,Gol
31816,11879,a,18',Edinho,Gol
31817,11879,a,72',Gustavo,Gol
31818,11880,h,33',Bruno Lima,Gol
31819,11880,h,66',Mazinho,Gol
31820,11881,a,20',Niltinho,Gol
31821,11881,h,45+1',Lucas Costa,Gol
31822,11881,a,53',Michel Douglas,Gol
31823,11882,a,14',Diogo Oliveira,Gol
31824,11882,h,90+1',Cassiano,Gol de pênalti
31825,11882,h,90+2',Renato Augusto,Cartão vermelho
31826,11883,h,38',Paulinho,Gol
31827,11883,a,67',Júlio César,Gol
31828,11883,a,71',Rômulo,Gol
31829,11883,a,90',Júlio César,Gol
31830,11884,h,8',Caíque Oliveira,Gol
31831,11884,a,12',Bruno Moraes,Gol
31832,11885,a,5',Renan Mota,Gol
31833,11885,h,13',Didira,Gol
31834,11885,a,53',Jorge Henrique,Gol
31835,11885,a,56',Henan,Gol
31836,11885,a,90',André Luis,Gol de pênalti
31837,11886,h,14',Gustavo,Gol
31838,11886,h,87',Leonan,Gol
31839,11886,a,89',Alex Maranhão,Cartão vermelho
31840,11887,h,43',Rodrigão,Gol
31841,11887,h,67',Guga,Gol
31842,11887,a,71',Cassiano,Gol de pênalti
31843,11887,h,90+2',Rômulo Souza,Gol
31844,11888,h,8',Junior Brandão,Gol
31845,11888,h,19',Junior Brandão,Gol
31846,11888,a,44',Danielzinho,Gol
31847,11888,a,81',Léo Castro,Gol
31848,11889,h,5',Chiquinho,Gol
31849,11889,a,75',Gastón Filgueira,Segundo cartão amarelo
31850,11889,h,90',João Paulo,Gol
31851,11890,a,33',William Barbio,Gol de pênalti
31852,11890,h,66',Felipe Gedoz,Gol
31853,11890,a,90+5',Caíque Oliveira,Gol de pênalti
31854,11891,h,53',Éder Sciola,Gol
31855,11891,a,60',Diego Lorenzi,Segundo cartão amarelo
31856,11891,h,66',Lourency,Gol
31857,11891,h,74',Éder Sciola,Gol
31858,11892,a,32',Elias,Gol
31859,11892,a,38',Matheus Bertotto,Gol
31860,11892,h,48',Everaldo,Gol
31861,11892,h,76',Luizão,Gol
31862,11893,h,40',Ricardinho,Gol
31863,11893,h,64',Rondinelly,Gol de pênalti
31864,11893,a,90+2',Flávio Boaventura,Segundo cartão amarelo
31865,11894,h,22',Bruninho,Gol
31866,11894,h,57',Alyson,Segundo cartão amarelo
31867,11895,h,68',Douglas Assis,Gol
31868,11895,a,79',Juninho,Gol
31869,11896,h,11',Paulo Henrique,Gol
31870,11896,a,15',Alisson Farias,Gol
31871,11896,h,51',Germano,Gol de pênalti
31872,11896,a,58',Wilson,Gol de pênalti
31873,11896,h,69',Silvio,Gol
31874,11897,h,45+1',Fellipe Mateus,Gol
31875,11898,a,55',Michel Douglas,Gol
31876,11899,a,76',Zé Carlos,Gol de pênalti
31877,11899,a,82',Vitor Feijão,Segundo cartão amarelo
31878,11899,h,82',André Moritz,Cartão vermelho
31879,11900,h,4',Cassiano,Gol
31880,11900,h,37',Cassiano,Gol
31881,11901,h,68',Gustavo,
31882,11902,h,6',Junior Brandão,Gol
31883,11902,a,17',Felipe Gedoz,Gol
31884,11902,h,45+2',René Santos,Segundo cartão amarelo
31885,11902,a,61',Lucão,Gol
31886,11902,a,90+2',Lucão,Gol
31887,11903,a,31',Lourency,Gol
31888,11903,h,39',Diego Rosa,Gol
31889,11904,a,40',Rodrigo Souza,Gol
31890,11904,h,64',Murilo Henrique,Gol
31891,11905,a,14',Junior Brandão,Gol
31892,11905,a,71',Junior Brandão,Gol
